token,label,sentence_id
10,O,0
4693,O,0
pads,O,0
30cm,O,0
round,O,0
pad,O,0
floor,O,0
area,O,0
carpets,O,0
2,O,0
black,O,0
shaggy,O,0
rug,O,0
400,O,0
each,O,0
2480,O,0
9920,O,0
10,O,0
10912,O,0
contemporary,O,0
livingcbedroom,O,0
shaggy,O,0
area,O,0
rugcarpet,O,0
120x80cm,O,0
summary,O,0
vat,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
10,O,0
14186,O,0
1419,O,0
15605,O,0
total,O,0
14186,O,0
1419,O,0
15605,O,0
invoice,O,0
no:,O,0
63960251,B-INVOICE_NUMBER,0
date,O,0
of,O,0
issue:,O,0
11/15/2019,B-INVOICE_DATE,0
seller:,O,0
client:,O,0
stewart-ruiz,O,0
hill,O,0
williams,O,0
and,O,0
knight,O,0
980,O,0
sarah,O,0
cliff,O,0
62286,O,0
marshall,O,0
station,O,0
west,O,0
eric,O,0
fl,O,0
19028,O,0
new,O,0
marioville,O,0
ri,O,0
43787,O,0
tax,O,0
id:,O,0
957-81-4306,O,0
tax,O,0
id:,O,0
955-82-6268,O,0
iban:,O,0
gbsifiyg83099845917805,O,0
items,O,0
no.,O,0
description,O,0
qty,O,0
um,O,0
net,O,0
price,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
chaco,O,0
kids,O,0
avocado,O,0
outdoor,O,0
100,O,0
each,O,0
1999,O,0
1999,O,0
10,O,0
2199,O,0
cross-size,O,0
6,O,0
youth,O,0
small,O,0
business,O,0
owner,O,0
in,O,0
texas,O,0
2,O,0
boys,O,0
water/beachlpool,O,0
black,O,0
100,O,0
each,O,0
118,O,0
118,O,0
10,O,0
130,O,0
orange,O,0
and,O,0
blue,O,0
hook,O,0
and,O,0
loop,O,0
size,O,0
13-1,O,0
shoes,O,0
3,O,0
beyblade,O,0
burst,O,0
b-163,O,0
superking,O,0
200,O,0
each,O,0
1159,O,0
2318,O,0
10,O,0
2550,O,0
brave,O,0
valkyrie.ev,O,0
2a,O,0
top,O,0
ilauncher,O,0
/grip,O,0
kid,O,0
toy,O,0
egyptian,O,0
comfort,O,0
1800,O,0
count,O,0
4,O,0
400,O,0
each,O,0
2299,O,0
9196,O,0
10,O,0
10116,O,0
piece,O,0
bed,O,0
sheet,O,0
set,O,0
deep,O,0
pocket,O,0
bed,O,0
sheets,O,0
5,O,0
6,O,0
pairs,O,0
of,O,0
jordans,O,0
size,O,0
ty,O,0
100,O,0
each,O,0
13000,O,0
13000,O,0
10,O,0
14300,O,0
easy,O,0
no,O,0
tie,O,0
rubber,O,0
shoe,O,0
laces,O,0
500,O,0
each,O,0
155,O,0
775,O,0
10,O,0
853,O,0
colored,O,0
trainers,O,0
snickers,O,0
kids,O,0
adults,O,0
shoelaces,O,0
nike,O,0
air,O,0
force,O,0
1,O,0
low,O,0
100,O,0
each,O,0
5495,O,0
5495,O,0
10,O,0
6045,O,0
314192-117,O,0
triple,O,0
white,O,0
youth,O,0
boys,O,0
size,O,0
5y,O,0
summary,O,0
vat,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
10,O,0
32901,O,0
3290,O,0
36191,O,0
total,O,0
32901,O,0
3290,O,0
36191,O,0
invoice,O,0
no:,O,0
66430808,B-INVOICE_NUMBER,0
date,O,0
of,O,0
issue:,O,0
06/18/2020,B-INVOICE_DATE,0
seller:,O,0
client:,O,0
rowe-lee,O,0
acosta,O,0
price,O,0
and,O,0
west,O,0
0226,O,0
meghan,O,0
ranch,O,0
8075,O,0
white,O,0
stream,O,0
north,O,0
codyborough,O,0
nm,O,0
91217,O,0
south,O,0
shawnburgh,O,0
nc,O,0
04517,O,0
tax,O,0
id:,O,0
952-73-6413,O,0
tax,O,0
id:,O,0
951-94-4314,O,0
iban:,O,0
gb4sfflw23217428528260,O,0
items,O,0
no.,O,0
description,O,0
qty,O,0
um,O,0
net,O,0
price,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
diamond,O,0
cut,O,0
crystal,O,0
whisky,O,0
500,O,0
each,O,0
2600,O,0
13000,O,0
10,O,0
14300,O,0
glass,O,0
coketail,O,0
glasses,O,0
wine,O,0
glass,O,0
310ml,O,0
set,O,0
of,O,0
6,O,0
2,O,0
hicoup,O,0
waiters,O,0
corkscrew,O,0
wine,O,0
100,O,0
each,O,0
1697,O,0
1697,O,0
10,O,0
1867,O,0
bottle,O,0
opener,O,0
professional,O,0
stainless,O,0
steel,O,0
black,O,0
3,O,0
eu,O,0
blichmann,O,0
riptide,O,0
brewing,O,0
200,O,0
each,O,0
20000,O,0
40000,O,0
10,O,0
44000,O,0
pump,O,0
hombrew,O,0
beer,O,0
wine,O,0
food,O,0
grade,O,0
stainless,O,0
steel,O,0
6,O,0
vintage,O,0
leaf,O,0
etched,O,0
straight,O,0
100,O,0
each,O,0
6500,O,0
6500,O,0
10,O,0
7150,O,0
sided,O,0
wine,O,0
glasses.,O,0
set,O,0
f,O,0
6,O,0
unknown,O,0
maker,O,0
5,O,0
wine,O,0
glass,O,0
holder,O,0
shelf,O,0
400,O,0
each,O,0
1519,O,0
6076,O,0
10,O,0
6684,O,0
japanese,O,0
style,O,0
bar,O,0
iron,O,0
under,O,0
cabinet,O,0
stemware,O,0
rack,O,0
6,O,0
black,O,0
butterfly,O,0
winged,O,0
300,O,0
each,O,0
895,O,0
2685,O,0
10,O,0
2954,O,0
corkscrew,O,0
wine,O,0
bottle,O,0
opener,O,0
swing-a-way,O,0
summary,O,0
vat,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
10,O,0
69958,O,0
6996,O,0
76954,O,0
total,O,0
69958,O,0
6996,O,0
76954,O,0
invoice,O,0
no:,O,0
59628193,B-INVOICE_NUMBER,0
date,O,0
of,O,0
issue:,O,0
12/19/2019,B-INVOICE_DATE,0
seller:,O,0
client:,O,0
hart,O,0
ltd,O,0
chandler,O,0
campbell,O,0
and,O,0
smith,O,0
707,O,0
phillip,O,0
pass,O,0
apt:,O,0
110,O,0
44170,O,0
vincent,O,0
manor,O,0
suite,O,0
291,O,0
lake,O,0
kennethborough,O,0
ma,O,0
51523,O,0
north,O,0
peter,O,0
in,O,0
37037,O,0
tax,O,0
id:,O,0
980-95-9760,O,0
tax,O,0
id:,O,0
926-72-8884,O,0
iban:,O,0
gbz8ybla80809585603986,O,0
items,O,0
no.,O,0
description,O,0
qty,O,0
um,O,0
net,O,0
price,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
1.,O,0
6x3,O,0
marvelous,O,0
marble,O,0
living,O,0
500,O,0
each,O,0
5,O,0
08720,O,0
25,O,0
43600,O,0
10,O,0
27,O,0
97960,O,0
room,O,0
table,O,0
top,O,0
inlay,O,0
scagliola,O,0
inlay,O,0
decor,O,0
h602c,O,0
2,O,0
15xl5,O,0
white,O,0
marble,O,0
chess,O,0
300,O,0
each,O,0
60000,O,0
1,O,0
80000,O,0
10,O,0
1,O,0
98000,O,0
top,O,0
table,O,0
carnelian,O,0
inlay,O,0
art,O,0
black,O,0
friday,O,0
gift,O,0
deco,O,0
3,O,0
12xl8,O,0
white,O,0
marble,O,0
coffee,O,0
300,O,0
each,O,0
39655,O,0
1,O,0
18965,O,0
10,O,0
1,O,0
30862,O,0
top,O,0
table,O,0
lapis,O,0
inlay,O,0
pietradura,O,0
floral,O,0
art,O,0
decor,O,0
bestier,O,0
computer,O,0
desk,O,0
with,O,0
100,O,0
each,O,0
13999,O,0
13999,O,0
10,O,0
15399,O,0
shelveswriting,O,0
desk,O,0
with,O,0
storage,O,0
5,O,0
20,O,0
inches,O,0
marble,O,0
coffee,O,0
table,O,0
400,O,0
each,O,0
33150,O,0
1,O,0
32600,O,0
10,O,0
1,O,0
45860,O,0
top,O,0
multi,O,0
stone,O,0
chess,O,0
board,O,0
table,O,0
with,O,0
inlay,O,0
art,O,0
summary,O,0
vat,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
10,O,0
29,O,0
89164,O,0
2,O,0
98916,O,0
32,O,0
88080,O,0
total,O,0
29,O,0
89164,O,0
2,O,0
98916,O,0
32,O,0
88080,O,0
invoice,O,0
no:,O,0
94914402,B-INVOICE_NUMBER,0
date,O,0
of,O,0
issue:,O,0
05/25/2016,B-INVOICE_DATE,0
seller:,O,0
client:,O,0
hines,O,0
stevens,O,0
and,O,0
gonzalez,O,0
martin,O,0
and,O,0
hamilton,O,0
98035,O,0
james,O,0
hills,O,0
71310,O,0
owens,O,0
mills,O,0
east,O,0
jamesville,O,0
hi,O,0
74123,O,0
new,O,0
michaelside,O,0
nj,O,0
67377,O,0
tax,O,0
id:,O,0
971-90-7409,O,0
tax,O,0
id:,O,0
979-72-1317,O,0
iban:,O,0
gbizvckb95228636038037,O,0
items,O,0
no.,O,0
description,O,0
qty,O,0
um,O,0
net,O,0
price,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
lands,O,0
end,O,0
kids,O,0
boys,O,0
snow,O,0
500,O,0
each,O,0
950,O,0
4750,O,0
10,O,0
5225,O,0
winter,O,0
boots,O,0
size,O,0
5,O,0
blue,O,0
warm,O,0
zip,O,0
up,O,0
easy,O,0
on,O,0
easy,O,0
off,O,0
2,O,0
wonder,O,0
nation,O,0
kids,O,0
blue,O,0
mout,O,0
500,O,0
each,O,0
1699,O,0
8495,O,0
10,O,0
9344,O,0
alien,O,0
slippers,O,0
house,O,0
shoes,O,0
size,O,0
5,O,0
3,O,0
adidas,O,0
youth,O,0
soccer,O,0
cleats,O,0
500,O,0
each,O,0
1999,O,0
9995,O,0
10,O,0
10994,O,0
4.5,O,0
f5,O,0
trx,O,0
fg,O,0
vivid,O,0
yellow,O,0
black,O,0
new,O,0
g65429,O,0
summary,O,0
vat,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
10,O,0
23240,O,0
2324,O,0
25564,O,0
total,O,0
23240,O,0
2324,O,0
25564,O,0
wong,O,0
boys,O,0
invoice,O,0
no:,O,0
14467965,B-INVOICE_NUMBER,0
date,O,0
of,O,0
issue:,O,0
12/20/2019,B-INVOICE_DATE,0
seller:,O,0
client:,O,0
flores,O,0
inc,O,0
morse-parsons,O,0
uscgc,O,0
paul,O,0
56946,O,0
tina,O,0
trafficway,O,0
apt.,O,0
612,O,0
fpo,O,0
ap,O,0
02035,O,0
susanburgh,O,0
ny,O,0
95986,O,0
tax,O,0
id:,O,0
951-95-9392,O,0
tax,O,0
id:,O,0
938-77-1642,O,0
iban:,O,0
gbzsekkt58751383043984,O,0
items,O,0
no.,O,0
description,O,0
qty,O,0
um,O,0
net,O,0
price,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
deluxe,O,0
soft,O,0
faux,O,0
sheepskin,O,0
500,O,0
each,O,0
1402,O,0
7010,O,0
10,O,0
7711,O,0
shaggy,O,0
area,O,0
floor,O,0
rugs,O,0
kids,O,0
play,O,0
carpet,O,0
2,O,0
soft,O,0
sheepskin,O,0
mat,O,0
faux,O,0
fur,O,0
200,O,0
each,O,0
899,O,0
1798,O,0
10,O,0
1978,O,0
rug,O,0
small,O,0
shaggy,O,0
non,O,0
slip,O,0
floor,O,0
carpet,O,0
white,O,0
gray,O,0
3,O,0
rug,O,0
for,O,0
living,O,0
room-minion,O,0
and,O,0
400,O,0
each,O,0
2996,O,0
11984,O,0
10,O,0
13182,O,0
banana,O,0
area,O,0
rugs,O,0
living,O,0
room,O,0
carpet,O,0
christmas_,O,0
summary,O,0
vat,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
10,O,0
20792,O,0
2079,O,0
22871,O,0
total,O,0
20792,O,0
2079,O,0
22871,O,0
invoice,O,0
no:,O,0
95611677,B-INVOICE_NUMBER,0
date,O,0
of,O,0
issue:,O,0
07/19/2016,B-INVOICE_DATE,0
seller:,O,0
client:,O,0
franco,O,0
group,O,0
johnson,O,0
group,O,0
796,O,0
arnold,O,0
cove,O,0
apt:,O,0
091,O,0
0693,O,0
robin,O,0
mountain,O,0
apt:,O,0
180,O,0
reginaport,O,0
az,O,0
06940,O,0
lake,O,0
christina,O,0
mi,O,0
87634,O,0
tax,O,0
id:,O,0
973-97-5084,O,0
tax,O,0
id:,O,0
952-81-0165,O,0
iban:,O,0
gb9smpfv88552069556163,O,0
items,O,0
no.,O,0
description,O,0
qty,O,0
um,O,0
net,O,0
price,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
round,O,0
indian,O,0
braided,O,0
jute,O,0
500,O,0
each,O,0
4999,O,0
24995,O,0
10,O,0
27495,O,0
carpet,O,0
hand,O,0
woven,O,0
brown,O,0
round,O,0
shape,O,0
living,O,0
room,O,0
rug,O,0
2,O,0
cartoon,O,0
rabbit,O,0
printed,O,0
round,O,0
400,O,0
each,O,0
17708,O,0
70832,O,0
10,O,0
77915,O,0
carpet,O,0
area,O,0
rug,O,0
children,O,0
play,O,0
tent,O,0
floor,O,0
mat,O,0
rug,O,0
summary,O,0
vat,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
10,O,0
95827,O,0
9583,O,0
1,O,0
05410,O,0
total,O,0
95827,O,0
9583,O,0
1,O,0
05410,O,0
invoice,O,0
no:,O,0
49822251,B-INVOICE_NUMBER,0
date,O,0
of,O,0
issue:,O,0
02/21/2015,B-INVOICE_DATE,0
seller:,O,0
client:,O,0
house,O,0
group,O,0
espinoza,O,0
llc,O,0
71729,O,0
scott,O,0
garden,O,0
suite,O,0
427,O,0
336,O,0
michael,O,0
court,O,0
suite,O,0
674,O,0
east,O,0
amandahaven,O,0
ct,O,0
79669,O,0
east,O,0
thomas,O,0
wy,O,0
94225,O,0
tax,O,0
id:,O,0
943-88-3422,O,0
tax,O,0
id:,O,0
992-98-6676,O,0
iban:,O,0
gb32bsvj18563928156491,O,0
items,O,0
no.,O,0
description,O,0
qty,O,0
um,O,0
net,O,0
price,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
boden,O,0
wren,O,0
ponte,O,0
midi,O,0
dress,O,0
400,O,0
each,O,0
5899,O,0
23596,O,0
10,O,0
25956,O,0
w/color,O,0
block,O,0
hem,O,0
nwt,O,0
size,O,0
10p,O,0
black,O,0
pink,O,0
10,O,0
petite,O,0
2,O,0
karen,O,0
scott,O,0
3x,O,0
dress,O,0
200,O,0
each,O,0
599,O,0
1198,O,0
10,O,0
1318,O,0
summary,O,0
vat,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
10,O,0
24794,O,0
2479,O,0
27273,O,0
total,O,0
24794,O,0
2479,O,0
27273,O,0
invoice,O,0
no:,O,0
26020078,B-INVOICE_NUMBER,0
date,O,0
of,O,0
issue:,O,0
11/19/2019,B-INVOICE_DATE,0
seller:,O,0
client:,O,0
johnson,O,0
coleman,O,0
and,O,0
mccarthy,O,0
ochoa,O,0
crane,O,0
and,O,0
johnston,O,0
unit,O,0
1928,O,0
box,O,0
1473,O,0
537,O,0
johnson,O,0
rapid,O,0
suite,O,0
176,O,0
dpo,O,0
aa,O,0
74927,O,0
morrowmouth,O,0
ak,O,0
77182,O,0
tax,O,0
id:,O,0
944-91-8763,O,0
tax,O,0
id:,O,0
942-86-9388,O,0
iban:,O,0
gb93yuay48784201603098,O,0
items,O,0
no.,O,0
description,O,0
qty,O,0
um,O,0
net,O,0
price,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
the,O,0
childrens,O,0
place,O,0
brown,O,0
100,O,0
each,O,0
800,O,0
800,O,0
10,O,0
880,O,0
dress,O,0
boy,O,0
lace,O,0
up,O,0
shoes,O,0
size,O,0
12,O,0
2,O,0
ail,O,0
mattel,O,0
disney,O,0
pixar,O,0
model,O,0
500,O,0
each,O,0
1299,O,0
6495,O,0
10,O,0
7145,O,0
cars,O,0
mcqueen,O,0
1.55,O,0
diecast,O,0
lot,O,0
choose,O,0
loose,O,0
kid,O,0
3,O,0
kushyshoo,O,0
children,O,0
kid,O,0
rain,O,0
100,O,0
each,O,0
2299,O,0
2299,O,0
10,O,0
2529,O,0
boot,O,0
shoes,O,0
rubber,O,0
monkey,O,0
size,O,0
youth,O,0
1,O,0
western,O,0
chief,O,0
kids,O,0
boys,O,0
classic,O,0
100,O,0
each,O,0
999,O,0
999,O,0
10,O,0
1099,O,0
rain,O,0
boots,O,0
w/,O,0
pull,O,0
handles,O,0
blue,O,0
size,O,0
12,O,0
summary,O,0
vat,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
10,O,0
10593,O,0
1059,O,0
11652,O,0
total,O,0
10593,O,0
1059,O,0
11652,O,0
toy,O,0
navy,O,0
invoice,O,0
no:,O,0
34069390,B-INVOICE_NUMBER,0
date,O,0
of,O,0
issue:,O,0
05/09/2016,B-INVOICE_DATE,0
seller:,O,0
client:,O,0
benton,O,0
plc,O,0
fuller,O,0
thomas,O,0
and,O,0
green,O,0
8518,O,0
tanner,O,0
islands,O,0
apt:,O,0
622,O,0
137,O,0
ruiz,O,0
corners,O,0
lake,O,0
brianaport,O,0
la,O,0
06730,O,0
east,O,0
jonathan,O,0
mi,O,0
90913,O,0
tax,O,0
id:,O,0
909-77-8706,O,0
tax,O,0
id:,O,0
949-73-3279,O,0
iban:,O,0
gb49jhmv37488350534063,O,0
items,O,0
no.,O,0
description,O,0
qty,O,0
um,O,0
net,O,0
price,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
1.,O,0
dell,O,0
optiplex,O,0
7040,O,0
sff,O,0
pc,O,0
100,O,0
each,O,0
9999,O,0
9999,O,0
10,O,0
10999,O,0
computer,O,0
intel,O,0
core,O,0
i5-6500,O,0
3.2ghz,O,0
4gb,O,0
ram,O,0
500gb,O,0
hdd,O,0
2,O,0
hp,O,0
prodesk,O,0
zth,O,0
gen.,O,0
16gb,O,0
500,O,0
each,O,0
27900,O,0
1,O,0
39500,O,0
10,O,0
1,O,0
53450,O,0
2tb,O,0
ssd,O,0
windows,O,0
10,O,0
desktop,O,0
computer,O,0
pc,O,0
wifi,O,0
3,O,0
dell,O,0
desktop,O,0
computer,O,0
pc,O,0
intel,O,0
500,O,0
each,O,0
9295,O,0
46475,O,0
10,O,0
51123,O,0
windows,O,0
10,O,0
pro,O,0
wifi,O,0
dvd,O,0
dual,O,0
lcd,O,0
monitor,O,0
17/19,O,0
dell,O,0
desktop,O,0
computer,O,0
pc,O,0
core,O,0
400,O,0
each,O,0
14495,O,0
57980,O,0
10,O,0
63778,O,0
i5,O,0
8gb,O,0
50ogb,O,0
hd,O,0
dvd,O,0
wifi,O,0
19,O,0
lcd,O,0
windows,O,0
10,O,0
pro,O,0
5,O,0
hp,O,0
elite,O,0
8300,O,0
business,O,0
usff,O,0
200,O,0
each,O,0
8499,O,0
16998,O,0
10,O,0
18698,O,0
desktop,O,0
computer,O,0
i3,O,0
4gb,O,0
250gb,O,0
windows,O,0
10,O,0
hp,O,0
xw9400,O,0
amd,O,0
dual,O,0
core,O,0
200,O,0
each,O,0
22500,O,0
45000,O,0
10,O,0
49500,O,0
2216,O,0
2.6ghz,O,0
/8gb/zsogbi,O,0
pc,O,0
computer,O,0
desktop,O,0
dell,O,0
desktop,O,0
computer,O,0
pc,O,0
500,O,0
each,O,0
14499,O,0
72495,O,0
10,O,0
79745,O,0
optiplex,O,0
790,O,0
quad,O,0
core,O,0
i5,O,0
8gb,O,0
48ogb,O,0
ssd,O,0
windows,O,0
10,O,0
wifi,O,0
summary,O,0
vat,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
10,O,0
3,O,0
88447,O,0
38845,O,0
4,O,0
27292,O,0
total,O,0
3,O,0
88447,O,0
38845,O,0
4,O,0
27292,O,0
pro,O,0
invoice,O,0
no:,O,0
42485588,B-INVOICE_NUMBER,0
date,O,0
of,O,0
issue:,O,0
03/15/2012,B-INVOICE_DATE,0
seller:,O,0
client:,O,0
zuniga,O,0
and,O,0
sons,O,0
knight-brown,O,0
455,O,0
jones,O,0
trace,O,0
suite,O,0
479,O,0
316,O,0
garrett,O,0
valleys,O,0
port,O,0
sarah,O,0
nm,O,0
29233,O,0
lake,O,0
john,O,0
la,O,0
21710,O,0
tax,O,0
id:,O,0
923-88-8185,O,0
tax,O,0
id:,O,0
970-99-7937,O,0
iban:,O,0
gb4znoki45420514797164,O,0
items,O,0
no.,O,0
description,O,0
qty,O,0
um,O,0
net,O,0
price,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
3,O,0
gal,O,0
12l,O,0
moonshine,O,0
still,O,0
100,O,0
each,O,0
9992,O,0
9992,O,0
10,O,0
10991,O,0
stainless,O,0
steel,O,0
water,O,0
wine,O,0
alcohol,O,0
distiller,O,0
equipment,O,0
2,O,0
custom,O,0
wine,O,0
glass,O,0
500,O,0
each,O,0
1900,O,0
9500,O,0
10,O,0
10450,O,0
summary,O,0
vat,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
10,O,0
19492,O,0
1949,O,0
21441,O,0
total,O,0
19492,O,0
1949,O,0
21441,O,0
invoice,O,0
no:,O,0
72794429,B-INVOICE_NUMBER,0
date,O,0
of,O,0
issue:,O,0
03/15/2021,B-INVOICE_DATE,0
seller:,O,0
client:,O,0
navarro,O,0
nguyen,O,0
and,O,0
peters,O,0
frost,O,0
plc,O,0
66812,O,0
kurt,O,0
pine,O,0
176,O,0
sanders,O,0
plains,O,0
apt:,O,0
012,O,0
williamborough,O,0
az,O,0
96941,O,0
kristinhaven,O,0
al,O,0
16405,O,0
tax,O,0
id:,O,0
932-82-1959,O,0
tax,O,0
id:,O,0
945-97-3734,O,0
iban:,O,0
gb97zajj81744871749453,O,0
items,O,0
no.,O,0
description,O,0
qty,O,0
um,O,0
net,O,0
price,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
dell,O,0
optiplex,O,0
all,O,0
in,O,0
one,O,0
200,O,0
each,O,0
12999,O,0
25998,O,0
10,O,0
28598,O,0
windows,O,0
10,O,0
desktop,O,0
computer,O,0
780,O,0
3.oghz,O,0
4gb,O,0
250gb,O,0
19,O,0
lcd,O,0
summary,O,0
vat,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
10,O,0
25998,O,0
2600,O,0
28598,O,0
total,O,0
25998,O,0
2600,O,0
28598,O,0
invoice,O,0
no:,O,0
50222999,B-INVOICE_NUMBER,0
date,O,0
of,O,0
issue:,O,0
03/03/2015,B-INVOICE_DATE,0
seller:,O,0
client:,O,0
walters-johnson,O,0
rodriguez-thomas,O,0
3317,O,0
wilson,O,0
rest,O,0
suite,O,0
648,O,0
53042,O,0
pittman,O,0
fort,O,0
martinbury,O,0
il,O,0
28161,O,0
port,O,0
michaelmouth,O,0
vt,O,0
17209,O,0
tax,O,0
id:,O,0
956-86-1171,O,0
tax,O,0
id:,O,0
913-85-2985,O,0
iban:,O,0
gbzojmem34079477867974,O,0
items,O,0
no.,O,0
description,O,0
qty,O,0
um,O,0
net,O,0
price,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
24,O,0
inches,O,0
marble,O,0
sofa,O,0
table,O,0
top,O,0
400,O,0
each,O,0
61500,O,0
2,O,0
46000,O,0
10,O,0
2,O,0
70600,O,0
inlay,O,0
coffee,O,0
table,O,0
with,O,0
malachite,O,0
stone,O,0
work,O,0
2,O,0
18,O,0
marble,O,0
white,O,0
chess,O,0
100,O,0
each,O,0
56100,O,0
56100,O,0
10,O,0
61710,O,0
table,O,0
handmade,O,0
collectible,O,0
black,O,0
friday,O,0
gift,O,0
decor,O,0
summary,O,0
vat,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
10,O,0
3,O,0
02100,O,0
30210,O,0
3,O,0
32310,O,0
total,O,0
3,O,0
02100,O,0
30210,O,0
3,O,0
32310,O,0
top,O,0
invoice,O,0
no:,O,0
78697882,B-INVOICE_NUMBER,0
date,O,0
of,O,0
issue:,O,0
09/18/2016,B-INVOICE_DATE,0
seller:,O,0
client:,O,0
wright-lewis,O,0
robinson-martin,O,0
3255,O,0
sampson,O,0
street,O,0
4856,O,0
gregory,O,0
meadow,O,0
suite,O,0
118,O,0
smithton,O,0
ga,O,0
04909,O,0
sharonmouth,O,0
nd,O,0
69532,O,0
tax,O,0
id:,O,0
920-86-7980,O,0
tax,O,0
id:,O,0
976-97-2203,O,0
iban:,O,0
gb8zwhwh85430916517133,O,0
items,O,0
no.,O,0
description,O,0
qty,O,0
um,O,0
net,O,0
price,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
1.,O,0
nintendo,O,0
switch,O,0
32,O,0
gb,O,0
black,O,0
300,O,0
each,O,0
17999,O,0
53997,O,0
10,O,0
59397,O,0
console,O,0
only,O,0
works,O,0
perfect,O,0
fast,O,0
shipping,O,0
2,O,0
nintendo,O,0
wii,O,0
u,O,0
wup-10102,O,0
400,O,0
each,O,0
4000,O,0
16000,O,0
10,O,0
17600,O,0
32gb,O,0
console,O,0
black,O,0
us,O,0
model,O,0
3,O,0
microsoft,O,0
xbox,O,0
series,O,0
x,O,0
1tb,O,0
300,O,0
each,O,0
72998,O,0
2,O,0
18994,O,0
10,O,0
2,O,0
40893,O,0
video,O,0
game,O,0
console,O,0
black,O,0
preorder,O,0
confirm,O,0
presale,O,0
nintendo,O,0
wii,O,0
black,O,0
console,O,0
100,O,0
each,O,0
5295,O,0
5295,O,0
10,O,0
5825,O,0
bundle,O,0
2,O,0
remotes,O,0
sensor,O,0
1,O,0
numchuk,O,0
tested,O,0
works,O,0
5,O,0
sony,O,0
playstation2,O,0
console,O,0
500,O,0
each,O,0
6000,O,0
30000,O,0
10,O,0
33000,O,0
scph-5oooo,O,0
peal,O,0
color,O,0
tested,O,0
11177,O,0
summary,O,0
vat,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
10,O,0
3,O,0
24286,O,0
32429,O,0
3,O,0
56715,O,0
total,O,0
3,O,0
24286,O,0
32429,O,0
3,O,0
56715,O,0
invoice,O,0
no:,O,0
94689364,B-INVOICE_NUMBER,0
date,O,0
of,O,0
issue:,O,0
01/12/2015,B-INVOICE_DATE,0
seller:,O,0
client:,O,0
schwartz,O,0
flynn,O,0
and,O,0
jackson,O,0
wilson,O,0
plc,O,0
59888,O,0
dawn,O,0
valley,O,0
suite,O,0
242,O,0
674,O,0
leon,O,0
cape,O,0
suite,O,0
819,O,0
new,O,0
marilyn,O,0
wa,O,0
49740,O,0
burtonstad,O,0
ne,O,0
12662,O,0
tax,O,0
id:,O,0
943-70-0376,O,0
tax,O,0
id:,O,0
963-73-0110,O,0
iban:,O,0
gb6zgybl21403855924419,O,0
items,O,0
no.,O,0
description,O,0
qty,O,0
um,O,0
net,O,0
price,O,0
net,O,0
worth,O,0
vat,O,0
gross,O,0
worth,O,0
yilong,O,0
5x8,O,0
handknotted,O,0
silk,O,0
400,O,0
each,O,0
8,O,0
00000,O,0
32,O,0
00000,O,0
10,O,0
35,O,0
20000,O,0
area,O,0
rug,O,0
home,O,0
decor,O,0
kid,O,0
friendly,O,0
carpet,O,0
l39b,O,0
2,O,0
faux,O,0
fur,O,0
animal,O,0
print,O,0
hide,O,0
skin,O,0
400,O,0
each,O,0
2603,O,0
10412,O,0
10,O,0
11453,O,0
rug,O,0
cowhide,O,0
area,O,0
rug,O,0
floor,O,0
mat,O,0
carpet,O,0
33.5x43,O,0
3,O,0
garden,O,0
flower,O,0
carpet,O,0
quilted,O,0
500,O,0
each,O,0
4550,O,0
227,O,0
10,O,0
25025,O,0
bedroom,O,0
floor,O,0
princess,O,0
tapis,O,0
